# emapper version: emapper-1.0.3-35-g63c274b emapper DB: 2.0
# command: ./emapper.py  --cpu 10 -i /data/shared/emapper_jobs/user_data/MM_ifxm4k1y/query_seqs.fa --output query_seqs.fa --output_dir /data/shared/emapper_jobs/user_data/MM_ifxm4k1y -m diamond -d none --tax_scope auto --go_evidence non-electronic --target_orthologs all --seed_ortholog_evalue 0.001 --seed_ortholog_score 60 --query-cover 20 --subject-cover 0 --override --temp_dir /data/shared/emapper_jobs/user_data/MM_ifxm4k1y
# time: Sun Aug 11 01:39:14 2019
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction
NODE_1_length_3313439_192	220668.lp_1962	7.7e-197	693.0	Lactobacillaceae	sigA	GO:0000988,GO:0000990,GO:0001098,GO:0001101,GO:0001108,GO:0001666,GO:0002791,GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005515,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006355,GO:0006950,GO:0008150,GO:0009266,GO:0009405,GO:0009408,GO:0009410,GO:0009415,GO:0009628,GO:0009889,GO:0009891,GO:0009893,GO:0010035,GO:0010468,GO:0010556,GO:0010557,GO:0010565,GO:0010604,GO:0010628,GO:0016020,GO:0016987,GO:0019216,GO:0019217,GO:0019219,GO:0019222,GO:0019899,GO:0030312,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032879,GO:0032880,GO:0036293,GO:0040007,GO:0042221,GO:0043175,GO:0043254,GO:0044087,GO:0044419,GO:0044424,GO:0044444,GO:0044464,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0050708,GO:0050789,GO:0050794,GO:0050896,GO:0051046,GO:0051049,GO:0051128,GO:0051171,GO:0051173,GO:0051223,GO:0051252,GO:0051254,GO:0051704,GO:0060255,GO:0062012,GO:0065007,GO:0070063,GO:0070201,GO:0070482,GO:0071944,GO:0080090,GO:0090087,GO:0097159,GO:0140110,GO:1901363,GO:1901700,GO:1902680,GO:1903506,GO:1903508,GO:1903530,GO:2000112,GO:2000142,GO:2001141		ko:K03086,ko:K03087	ko02026,ko05111,map02026,map05111				ko00000,ko00001,ko03021				Bacteria	1TPD6@1239,3F4CF@33958,4HB1H@91061,COG0568@1,COG0568@2	NA|NA|NA	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released. This sigma factor is the primary sigma factor during exponential growth
NODE_1_length_3313439_193	220668.lp_1959	1.6e-64	251.9	Lactobacillaceae				ko:K07978,ko:K07979					ko00000,ko03000				Bacteria	1VFD0@1239,3F7AX@33958,4HNIT@91061,COG1725@1,COG1725@2	NA|NA|NA	K	helix_turn_helix gluconate operon transcriptional repressor
NODE_1_length_3313439_194	220668.lp_1958	1.1e-164	585.9	Lactobacillaceae	ytrB			ko:K01990,ko:K16921	ko02010,map02010	M00254,M00584			ko00000,ko00001,ko00002,ko02000	3.A.1			Bacteria	1TS5Y@1239,3F4BF@33958,4HBUA@91061,COG1131@1,COG1131@2	NA|NA|NA	V	ABC transporter, ATP-binding protein
NODE_1_length_3313439_195	220668.lp_1957	3.6e-199	700.7	Lactobacillaceae													Bacteria	1U692@1239,29P86@1,30A68@2,3F7C4@33958,4IG07@91061	NA|NA|NA		
NODE_1_length_3313439_196	220668.lp_1956	6.1e-199	699.9	Lactobacillaceae													Bacteria	1U6DM@1239,29PBN@1,30A9W@2,3F7NR@33958,4IG5C@91061	NA|NA|NA		
NODE_1_length_3313439_197	220668.lp_1955	1.7e-126	458.8	Lactobacillaceae				ko:K01992		M00254			ko00000,ko00002,ko02000	3.A.1			Bacteria	1V1GX@1239,3F52P@33958,4HG2P@91061,COG1277@1,COG1277@2	NA|NA|NA	S	ABC-2 family transporter protein
NODE_1_length_3313439_198	220668.lp_1954	6.6e-162	576.6	Lactobacillaceae				ko:K01990		M00254			ko00000,ko00002,ko02000	3.A.1			Bacteria	1TP4J@1239,3F3YW@33958,4HBGH@91061,COG1131@1,COG1131@2	NA|NA|NA	V	ABC transporter, ATP-binding protein
NODE_1_length_3313439_199	220668.lp_1949	2.9e-114	417.9	Lactobacillaceae													Bacteria	1UXHA@1239,3F6Z6@33958,4HG9V@91061,COG2364@1,COG2364@2	NA|NA|NA	S	Psort location CytoplasmicMembrane, score
NODE_1_length_3313439_200	220668.lp_1948	8.1e-73	279.6	Lactobacillaceae													Bacteria	1U6DA@1239,3F7NB@33958,4IG51@91061,COG1846@1,COG1846@2	NA|NA|NA	K	MarR family
NODE_1_length_3313439_201	220668.lp_1947	4.6e-82	310.5	Lactobacillaceae				ko:K03827					ko00000,ko01000				Bacteria	1UI5X@1239,3FBSE@33958,4HWD1@91061,COG0454@1,COG0454@2	NA|NA|NA	K	Acetyltransferase (GNAT) domain
NODE_1_length_3313439_203	220668.lp_1945	5.7e-158	563.5	Lactobacillaceae	yvfR			ko:K01990		M00254			ko00000,ko00002,ko02000	3.A.1			Bacteria	1TRM5@1239,3FC3M@33958,4HFBN@91061,COG1131@1,COG1131@2	NA|NA|NA	V	ABC transporter
NODE_1_length_3313439_204	220668.lp_1944	5.9e-135	486.9	Lactobacillaceae	yvfS			ko:K01992		M00254			ko00000,ko00002,ko02000	3.A.1			Bacteria	1V7QG@1239,3F5Q7@33958,4HFU4@91061,COG0842@1,COG0842@2	NA|NA|NA	V	ABC-2 type transporter
NODE_1_length_3313439_205	220668.lp_1943	1.8e-206	724.9	Lactobacillaceae	desK	GO:0003674,GO:0003824,GO:0004721,GO:0005488,GO:0005515,GO:0006464,GO:0006470,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0019538,GO:0036211,GO:0042578,GO:0042802,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0071704,GO:0140096,GO:1901564	2.7.13.3	ko:K07778	ko02020,map02020	M00479			ko00000,ko00001,ko00002,ko01000,ko01001,ko02022				Bacteria	1TSUE@1239,3F3VR@33958,4HB9N@91061,COG4585@1,COG4585@2	NA|NA|NA	T	Histidine kinase
NODE_1_length_3313439_206	220668.lp_1942	4.6e-103	380.6	Lactobacillaceae	desR			ko:K02479,ko:K07693	ko02020,map02020	M00479			ko00000,ko00001,ko00002,ko02022				Bacteria	1TVTF@1239,3F4VH@33958,4HAJW@91061,COG2197@1,COG2197@2	NA|NA|NA	K	helix_turn_helix, Lux Regulon
NODE_1_length_3313439_207	220668.lp_1941	2.1e-268	931.0	Lactobacillaceae	nox												Bacteria	1TPWW@1239,3F5ZI@33958,4IF8P@91061,COG0446@1,COG0446@2	NA|NA|NA	C	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain
NODE_1_length_3313439_208	1400520.LFAB_04350	3.1e-13	80.9	Lactobacillaceae													Bacteria	1VSYU@1239,3F4J2@33958,4HU15@91061,COG4814@1,COG4814@2	NA|NA|NA	S	Alpha beta hydrolase
NODE_1_length_3313439_209	220668.lp_1939	1.1e-172	612.5	Lactobacillaceae													Bacteria	1TQ0M@1239,3F4EJ@33958,4HA8M@91061,COG0604@1,COG0604@2	NA|NA|NA	C	nadph quinone reductase
NODE_1_length_3313439_210	220668.lp_1938	3.2e-161	574.3	Lactobacillaceae													Bacteria	1TP77@1239,3F3VP@33958,4HAZB@91061,COG0583@1,COG0583@2	NA|NA|NA	K	Transcriptional regulator
NODE_1_length_3313439_211	220668.lp_1937	1.7e-78	298.5	Lactobacillaceae													Bacteria	1VBEN@1239,3F75W@33958,4HM8H@91061,COG4334@1,COG4334@2	NA|NA|NA	S	Uncharacterized protein conserved in bacteria (DUF2255)
NODE_1_length_3313439_212	220668.lp_1936	3.4e-112	411.0	Lactobacillaceae													Bacteria	1VS7E@1239,3F5Q2@33958,4HT7A@91061,COG0702@1,COG0702@2	NA|NA|NA	GM	NmrA-like family
NODE_1_length_3313439_213	220668.lp_1935	2e-160	571.6	Lactobacillaceae													Bacteria	1VSYU@1239,3F4J2@33958,4HU15@91061,COG4814@1,COG4814@2	NA|NA|NA	S	Alpha beta hydrolase
NODE_1_length_3313439_214	220668.lp_1934	1.1e-127	462.6	Lactobacillaceae													Bacteria	1TS9A@1239,3F6D3@33958,4HCBF@91061,COG1737@1,COG1737@2	NA|NA|NA	K	Helix-turn-helix domain, rpiR family
NODE_1_length_3313439_215	220668.lp_1933	7.3e-80	303.5	Lactobacillaceae	maa		2.3.1.18,2.3.1.79	ko:K00633,ko:K00661					ko00000,ko01000				Bacteria	1TQEX@1239,3F47V@33958,4HAJ0@91061,COG0110@1,COG0110@2	NA|NA|NA	S	Maltose O-acetyltransferase
NODE_1_length_3313439_216	220668.lp_1932	4e-113	414.1	Bacilli	ppaX_1		3.1.3.18,3.6.1.1	ko:K01091,ko:K06019	ko00190,ko00630,ko01100,ko01110,ko01130,map00190,map00630,map01100,map01110,map01130		R01334	RC00017	ko00000,ko00001,ko01000				Bacteria	1UYBR@1239,4IPXP@91061,COG0546@1,COG0546@2	NA|NA|NA	S	haloacid dehalogenase-like hydrolase
NODE_1_length_3313439_217	568703.LGG_00320	2.1e-28	133.7	Lactobacillaceae	celB		2.7.1.207	ko:K02761,ko:K02787,ko:K02788	ko00052,ko00500,ko01100,ko02060,map00052,map00500,map01100,map02060	M00275,M00281	R04393,R11170,R11172	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.3.1,4.A.3.2			Bacteria	1TP8D@1239,3FC6Y@33958,4HE28@91061,COG1455@1,COG1455@2	NA|NA|NA	G	The phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS), a major carbohydrate active - transport system, catalyzes the phosphorylation of incoming sugar substrates concomitant with their translocation across the cell membrane
NODE_1_length_3313439_218	314315.LCA_1541	4.4e-72	278.1	Lactobacillaceae													Bacteria	1V8NG@1239,3F41V@33958,4HJ22@91061,COG4814@1,COG4814@2	NA|NA|NA	S	Alpha/beta hydrolase of unknown function (DUF915)
NODE_1_length_3313439_219	1229756.C269_08735	1.6e-14	86.3	Leuconostocaceae													Bacteria	1VGCX@1239,4AXJ8@81850,4HH8V@91061,COG1309@1,COG1309@2	NA|NA|NA	K	Bacterial regulatory proteins, tetR family
NODE_1_length_3313439_220	60520.HR47_11995	4e-213	747.3	Lactobacillaceae													Bacteria	1TSD6@1239,3F47J@33958,4HBWZ@91061,COG1511@1,COG1511@2	NA|NA|NA	S	membrane
NODE_1_length_3313439_221	60520.HR47_12000	5.9e-81	307.0	Lactobacillaceae													Bacteria	1U6BH@1239,3F7IK@33958,4IG33@91061,COG1309@1,COG1309@2	NA|NA|NA	K	Bacterial regulatory proteins, tetR family
NODE_1_length_3313439_222	220668.lp_1931	0.0	1120.5	Firmicutes	CP_1020												Bacteria	1TS1R@1239,COG4715@1,COG4715@2	NA|NA|NA	S	Zinc finger, swim domain protein
NODE_1_length_3313439_223	220668.lp_1930	4e-113	414.1	Bacteria													Bacteria	COG0702@1,COG0702@2	NA|NA|NA	GM	epimerase
NODE_1_length_3313439_224	220668.lp_1929	6.9e-68	263.1	Lactobacillaceae				ko:K13281					ko00000,ko01000				Bacteria	1VGGK@1239,3F7CK@33958,4HP7S@91061,COG3272@1,COG3272@2	NA|NA|NA	S	Protein of unknown function (DUF1722)
NODE_1_length_3313439_225	220668.lp_1928	1.2e-70	272.3	Lactobacillaceae	yneH		1.20.4.1	ko:K00537,ko:K16509					ko00000,ko01000				Bacteria	1V3QC@1239,3F660@33958,4HH0I@91061,COG1393@1,COG1393@2	NA|NA|NA	P	ArsC family
NODE_1_length_3313439_226	220668.lp_1927	8.2e-108	396.4	Lactobacillaceae	yjhB		3.6.1.13,3.6.1.55	ko:K01515,ko:K03574	ko00230,map00230		R01054	RC00002	ko00000,ko00001,ko01000,ko03400				Bacteria	1U7WX@1239,3F4BS@33958,4HHQT@91061,COG1051@1,COG1051@2	NA|NA|NA	F	NUDIX domain
NODE_1_length_3313439_227	220668.lp_1926	1.4e-136	492.3	Lactobacillaceae				ko:K02444,ko:K16785,ko:K22103	ko02010,map02010	M00582			ko00000,ko00001,ko00002,ko02000,ko03000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35			Bacteria	1V1VH@1239,3F3UT@33958,4HG12@91061,COG1349@1,COG1349@2	NA|NA|NA	K	DeoR C terminal sensor domain
NODE_1_length_3313439_228	220668.lp_1925	0.0	1076.2	Lactobacillaceae	naoX												Bacteria	1TPWW@1239,3FBSF@33958,4HA11@91061,COG0446@1,COG0446@2,COG0607@1,COG0607@2	NA|NA|NA	P	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain
NODE_1_length_3313439_229	220668.lp_1923	1.3e-207	728.8	Lactobacillaceae	dapE		3.5.1.18	ko:K01439	ko00300,ko01100,ko01120,ko01230,map00300,map01100,map01120,map01230	M00016	R02734	RC00064,RC00090	ko00000,ko00001,ko00002,ko01000				Bacteria	1TPMJ@1239,3F3N9@33958,4HB39@91061,COG0624@1,COG0624@2	NA|NA|NA	E	succinyl-diaminopimelate desuccinylase
NODE_1_length_3313439_230	220668.lp_1922	7.2e-77	293.1	Lactobacillaceae													Bacteria	1VMZX@1239,3F82U@33958,4HMTC@91061,COG1846@1,COG1846@2	NA|NA|NA	K	Transcriptional regulator
NODE_1_length_3313439_231	220668.lp_1921	1.4e-240	838.6	Lactobacillaceae				ko:K18926		M00715			ko00000,ko00002,ko02000	2.A.1.3.30			Bacteria	1TPRN@1239,3FCCM@33958,4H9VV@91061,COG0477@1,COG2223@1,COG2223@2,COG2814@2	NA|NA|NA	EGP	Major facilitator Superfamily
NODE_1_length_3313439_232	220668.lp_1920	4e-245	853.6	Lactobacillaceae	eno	GO:0001968,GO:0003674,GO:0005488,GO:0005515,GO:0043236,GO:0050840	4.2.1.11	ko:K01689	ko00010,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04066,map00010,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04066	M00001,M00002,M00003,M00346,M00394	R00658	RC00349	ko00000,ko00001,ko00002,ko01000,ko03019,ko04147				Bacteria	1V12I@1239,3FCCA@33958,4HTD2@91061,COG0148@1,COG0148@2	NA|NA|NA	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis
NODE_1_length_3313439_233	220668.lp_1919	0.0	1402.5	Lactobacillaceae			3.6.3.6	ko:K01535	ko00190,map00190				ko00000,ko00001,ko01000	3.A.3.3			Bacteria	1TPF5@1239,3F55J@33958,4HVA4@91061,COG0474@1,COG0474@2	NA|NA|NA	P	Cation transporter/ATPase, N-terminus
NODE_1_length_3313439_234	220668.lp_1918	3.6e-182	644.0	Lactobacillaceae													Bacteria	1TPGA@1239,3F4HK@33958,4HER3@91061,COG0604@1,COG0604@2	NA|NA|NA	C	Zinc-binding dehydrogenase
NODE_1_length_3313439_235	220668.lp_1916	8.8e-217	759.2	Lactobacillaceae													Bacteria	1V7GP@1239,3F42R@33958,4HJ4R@91061,COG1835@1,COG1835@2	NA|NA|NA	I	transferase activity, transferring acyl groups other than amino-acyl groups
NODE_1_length_3313439_236	220668.lp_1915	3.5e-208	730.7	Lactobacillaceae													Bacteria	1U5H7@1239,2C353@1,309Q7@2,3F5XZ@33958,4IF82@91061	NA|NA|NA		
NODE_1_length_3313439_237	220668.lp_1914	3.6e-91	340.9	Lactobacillaceae	yetL	GO:0001067,GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0044212,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:1901363,GO:1903506,GO:2000112,GO:2001141		ko:K15973					ko00000,ko03000				Bacteria	1VIXS@1239,3FC7J@33958,4HPYM@91061,COG1846@1,COG1846@2	NA|NA|NA	K	helix_turn_helix multiple antibiotic resistance protein
NODE_1_length_3313439_238	220668.lp_1913	2e-61	241.5	Lactobacillaceae													Bacteria	1VJIW@1239,3F707@33958,4HW5V@91061,COG0607@1,COG0607@2	NA|NA|NA	P	Rhodanese Homology Domain
NODE_1_length_3313439_239	220668.lp_1912	0.0	1585.9	Lactobacillaceae	ppsA	GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005996,GO:0006006,GO:0006094,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008986,GO:0009058,GO:0009987,GO:0016051,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016781,GO:0019318,GO:0019319,GO:0043167,GO:0043169,GO:0044237,GO:0044238,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046364,GO:0046872,GO:0071704,GO:1901576	2.7.9.2	ko:K01007	ko00620,ko00680,ko00720,ko01100,ko01120,ko01200,map00620,map00680,map00720,map01100,map01120,map01200	M00173,M00374	R00199	RC00002,RC00015	ko00000,ko00001,ko00002,ko01000			iEcE24377_1341.EcE24377A_1919,iYL1228.KPN_02160	Bacteria	1TPK8@1239,3F3U1@33958,4ISER@91061,COG0574@1,COG0574@2,COG1080@1,COG1080@2	NA|NA|NA	H	Catalyzes the phosphorylation of pyruvate to phosphoenolpyruvate
NODE_1_length_3313439_240	220668.lp_1911	1.4e-84	318.9	Lactobacillaceae				ko:K22296					ko00000,ko03000				Bacteria	1V40V@1239,3F5C5@33958,4HI52@91061,COG1846@1,COG1846@2	NA|NA|NA	K	helix_turn_helix multiple antibiotic resistance protein
NODE_1_length_3313439_241	220668.lp_1910	1e-165	589.3	Lactobacillaceae	drrA			ko:K01990		M00254			ko00000,ko00002,ko02000	3.A.1			Bacteria	1TPJE@1239,3F58G@33958,4HB5U@91061,COG1131@1,COG1131@2	NA|NA|NA	V	ABC transporter
NODE_1_length_3313439_242	220668.lp_1909	9.1e-120	436.4	Lactobacillaceae	drrB			ko:K01992		M00254			ko00000,ko00002,ko02000	3.A.1			Bacteria	1TS7U@1239,3F57J@33958,4HCH1@91061,COG0842@1,COG0842@2	NA|NA|NA	U	ABC-2 type transporter
NODE_1_length_3313439_243	220668.lp_1908	2.6e-222	777.7	Lactobacillaceae													Bacteria	1V8CF@1239,3F59M@33958,4IF0T@91061,COG3307@1,COG3307@2	NA|NA|NA	M	O-Antigen ligase
NODE_1_length_3313439_244	220668.lp_1906	9.2e-127	459.5	Lactobacillaceae	trmK	GO:0001510,GO:0003674,GO:0003824,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0008175,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016426,GO:0016429,GO:0016740,GO:0016741,GO:0030488,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360	2.1.1.217	ko:K06967					ko00000,ko01000,ko03016				Bacteria	1V3I4@1239,3F4GT@33958,4HHIM@91061,COG2384@1,COG2384@2	NA|NA|NA	S	SAM-dependent methyltransferase
NODE_1_length_3313439_245	220668.lp_1905	1.9e-197	694.9	Lactobacillaceae	yqfO	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	3.5.4.16	ko:K22391	ko00790,ko01100,map00790,map01100	M00126	R00428,R04639,R05046,R05048	RC00263,RC00294,RC00323,RC00945,RC01188	ko00000,ko00001,ko00002,ko01000				Bacteria	1TQ27@1239,3F3ZD@33958,4H9NY@91061,COG0327@1,COG0327@2	NA|NA|NA	S	Belongs to the GTP cyclohydrolase I type 2 NIF3 family
NODE_1_length_3313439_246	220668.lp_1904	2.6e-233	814.3	Lactobacillaceae	pepT	GO:0003674,GO:0003824,GO:0004177,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006508,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008238,GO:0009987,GO:0016787,GO:0019538,GO:0034641,GO:0034701,GO:0043170,GO:0043603,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0045148,GO:0070011,GO:0071704,GO:0140096,GO:1901564	3.4.11.4	ko:K01258					ko00000,ko01000,ko01002				Bacteria	1TP3A@1239,3F45V@33958,4HAZE@91061,COG2195@1,COG2195@2	NA|NA|NA	E	Cleaves the N-terminal amino acid of tripeptides
NODE_1_length_3313439_247	220668.lp_1903	0.0	1523.5	Lactobacillaceae	clpB	GO:0003674,GO:0005488,GO:0005515,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0019538,GO:0042802,GO:0043170,GO:0044238,GO:0071704,GO:1901564		ko:K03694,ko:K03695	ko04213,map04213				ko00000,ko00001,ko03110				Bacteria	1TPMU@1239,3F3RV@33958,4HACY@91061,COG0542@1,COG0542@2	NA|NA|NA	O	Part of a stress-induced multi-chaperone system, it is involved in the recovery of the cell from heat-induced damage, in cooperation with DnaK, DnaJ and GrpE
NODE_1_length_3313439_248	60520.HR47_08375	1.2e-28	131.7	Lactobacillaceae													Bacteria	1W2U5@1239,2DGWH@1,2ZXI7@2,3F8TZ@33958,4I0PU@91061	NA|NA|NA	S	Protein of unknown function (DUF2929)
NODE_1_length_3313439_249	220668.lp_1899	0.0	2158.6	Lactobacillaceae	dnaE		2.7.7.7	ko:K02337	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400				Bacteria	1TPYG@1239,3F4AM@33958,4H9T3@91061,COG0587@1,COG0587@2	NA|NA|NA	L	DNA polymerase
NODE_1_length_3313439_250	220668.lp_1898	2.6e-180	637.9	Lactobacillaceae	pfkA	GO:0003674,GO:0003824,GO:0003872,GO:0005975,GO:0006082,GO:0006090,GO:0006091,GO:0006096,GO:0006116,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006734,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008443,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0016052,GO:0016053,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017144,GO:0018130,GO:0019200,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019674,GO:0019693,GO:0019752,GO:0032787,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0042866,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044262,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0046031,GO:0046034,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046835,GO:0046939,GO:0051186,GO:0051188,GO:0055086,GO:0055114,GO:0061615,GO:0071704,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576	2.7.1.11	ko:K00850	ko00010,ko00030,ko00051,ko00052,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04152,ko05230,map00010,map00030,map00051,map00052,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04152,map05230	M00001,M00345	R00756,R03236,R03237,R03238,R03239,R04779	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000,ko01009,ko03019			iYO844.BSU29190	Bacteria	1TPF4@1239,3F4CC@33958,4HAPN@91061,COG0205@1,COG0205@2	NA|NA|NA	F	Catalyzes the phosphorylation of D-fructose 6-phosphate to fructose 1,6-bisphosphate by ATP, the first committing step of glycolysis
NODE_1_length_3313439_251	220668.lp_1897	0.0	1123.2	Lactobacillaceae	pyk	GO:0001871,GO:0003674,GO:0003824,GO:0004743,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0006082,GO:0006090,GO:0006091,GO:0006096,GO:0006116,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006734,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009266,GO:0009408,GO:0009628,GO:0009986,GO:0009987,GO:0016043,GO:0016052,GO:0016053,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017144,GO:0018130,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019674,GO:0019693,GO:0019752,GO:0022607,GO:0030246,GO:0030247,GO:0032787,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0042802,GO:0042866,GO:0043436,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046031,GO:0046034,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046939,GO:0050896,GO:0051186,GO:0051188,GO:0051259,GO:0051260,GO:0051262,GO:0051289,GO:0055086,GO:0055114,GO:0065003,GO:0071704,GO:0071840,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:2001065	2.7.1.40,2.7.7.4	ko:K00873,ko:K00958	ko00010,ko00230,ko00261,ko00450,ko00620,ko00920,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04922,ko04930,ko05165,ko05203,ko05230,map00010,map00230,map00261,map00450,map00620,map00920,map01100,map01110,map01120,map01130,map01200,map01230,map04922,map04930,map05165,map05203,map05230	M00001,M00002,M00049,M00050,M00176,M00596	R00200,R00430,R00529,R01138,R01858,R02320,R04929	RC00002,RC00015,RC02809,RC02889	ko00000,ko00001,ko00002,ko01000,ko04131,ko04147			iECO103_1326.ECO103_1819,iPC815.YPO2393	Bacteria	1TPGG@1239,3F3JU@33958,4H9VY@91061,COG0469@1,COG0469@2	NA|NA|NA	G	Belongs to the pyruvate kinase family
